Date,pm2.5,pm10,O3,NO2,SO2,co,AQI,Dominant_Pollutant,Month,DayOfWeek,IsWeekend,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter,data_source
2025-09-23,20.529627200518657,38.96475103040997,56.78882870584696,4.013193874660905,12.261034276175408,0.2785680375355508,57,O3,9,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-27,20.32934587381001,40.90500708571775,16.10672030670803,27.871513081255802,9.043751498281502,1.003939137066617,50,CO,9,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-11,24.868310460693987,53.321376001977995,21.071942372204038,16.24015132945719,4.440731282068437,0.5966196896761768,53,PM10,7,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-11,12.905836090044868,31.248337855713746,54.875505391208996,5.23435076757535,3.692356853596536,0.38794218284987425,55,O3,5,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-06-11,13.873524313316548,30.021566386457152,37.074342106346805,3.9792726941883663,13.477098529653631,0.9505646924727432,48,CO,6,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-17,13.180273187346081,24.035119501920587,39.90201806452153,18.806245470902656,11.541422999854237,1.0814900208967606,54,CO,5,5,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-04-02,18.612347308957688,30.712899452464463,14.555120072907249,17.62386559461519,6.6210492946376815,1.1413539965734762,57,CO,4,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-08-16,14.280401444567177,28.622783759147318,33.34760163389882,28.953239817431967,14.94709629646161,0.5652284383140419,36,NO2,8,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-08,14.61702049985234,33.449709206239746,45.589814426744695,30.951063331414623,12.535279843600245,0.5485429764629802,46,O3,4,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-04-26,28.569220784628065,55.10129997231334,49.4064967584684,21.228955589862665,13.44750290069387,1.0372983510711062,55,PM10,4,1,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-08-07,35.16231089219528,63.545101773768195,33.58903617225032,25.15508785835617,13.597921354069424,0.7322896847977671,64,PM10,8,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-17,25.889688820270372,44.44657791262011,36.82337374489481,31.190027992716423,10.3504115443152,0.8637164762720111,44,PM10,5,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-06-19,6.955882692062284,17.525932678639023,43.7767231783418,31.460757164713804,8.357171356891952,0.5854410139389785,44,O3,6,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-27,24.347911914281617,50.63577578435123,31.53729412074692,22.490045614808615,11.513458545298235,0.8388851273477954,51,PM10,7,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-06,15.139828951313092,29.909917644315698,52.16756081042672,4.345202915081013,7.854180746610374,0.18862417488572836,52,O3,7,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-17,34.0548301875933,53.66715407543331,28.456241552882684,28.945689168970773,14.257875335561678,0.9771965026967745,57,PM2.5,8,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-26,13.838889274703691,36.29224070131307,12.641317628482511,4.342936337510747,7.797637906033831,0.42942271317415326,36,PM10,6,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-05,9.221450510631925,21.97985220601121,36.849431371092095,8.37589613954313,2.155813910534545,0.6157298689869948,37,O3,7,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-10,29.235441235432422,51.52575954749944,58.580137653878566,3.9723861467785166,1.8078377069765432,0.2042487946602208,59,O3,8,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-13,20.38188365359484,38.7727197361043,29.867401285978715,23.52961832607364,2.6840381153816937,1.0738848378945351,54,CO,7,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-16,19.88695043456176,42.33770601741413,40.08590762595132,21.13949331845495,11.478128980231643,0.799472858952529,42,PM10,6,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-08,29.153131830214587,56.49581975265123,38.395617413213586,26.59369532646656,8.56350799067345,1.129396352025624,56,PM10,6,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-02,12.479457258015845,33.6222715450796,30.507423097697934,4.493558403868407,7.195390022036384,0.2496582041217559,34,PM10,8,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-12,31.19068988021096,52.30544895420784,28.808969762858403,5.6610399767043535,4.067711661910308,0.13938574883650212,52,PM10,9,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-11,5.924669191146302,15.22815808329022,45.80345123346405,13.582753221231831,3.56529695637566,0.2808906540873697,46,O3,5,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-04-02,20.951135130256173,32.69736934367509,57.0845377189384,20.35777419287531,7.976064211109211,0.4770413834314303,57,O3,4,1,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-19,23.80618865765128,33.41817502594044,33.22911111289844,13.556710674863421,2.7900729259534343,0.5154916024453595,40,PM2.5,5,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-18,36.77214613917718,65.99596159822218,26.68249042401292,31.048501331878583,14.150778148313034,1.1732376319308242,66,PM10,5,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-06,21.80834949508069,36.455007451265445,48.54961916737252,19.440964636284875,12.695501671042328,0.8023971071195886,49,O3,9,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-03,33.00329528843131,56.23140680879729,56.312242002560275,16.929385089045176,14.793793582859891,0.4652664753602822,56,O3,4,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-01,36.59630600527741,65.16946973963042,25.669587208866687,22.258686260393503,6.1225573874035115,1.0794853590080102,65,PM10,9,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-21,27.781491397921148,46.69491599119466,36.319980091313816,34.27193502624237,14.75044309692488,1.0697239682236,53,CO,9,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-13,21.51535654944884,39.966716836532804,46.36895546554166,6.167654902363198,5.790953549054694,0.14348108664751366,46,O3,5,5,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-06-07,26.274610278766602,50.07045137937234,25.731485788392717,33.3918445935135,3.542447193420049,0.48597418792253355,50,PM10,6,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-07,24.019102187521064,48.29586760326109,57.39392228400927,6.5470293206480985,13.034806609975972,0.3941727479144068,57,O3,9,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-15,18.670054660540416,39.29623192392903,45.810689333642806,3.4346681380471775,13.377474519907459,0.8278472414404275,46,O3,8,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-23,13.037230765004495,27.368783357707272,42.8005909215391,16.507070313858513,5.343461652148393,0.2924242333975992,43,O3,7,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-26,20.65342134226462,43.76416843998878,43.84765238122861,11.168969600030163,11.742747990233537,0.10901840264269211,44,O3,9,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-12,33.73890569392002,51.83695772360671,32.426933160149886,12.33390406781212,2.0146312723511604,1.0589439189852212,56,PM2.5,8,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-08,14.879970792245441,30.25192802742655,32.683915588963046,22.50141139908234,8.787539732913032,0.2670547096757082,33,O3,4,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-04-22,32.57495114436833,55.60759072672653,13.942200449224659,25.48537672879973,13.794074744591494,1.1467002673733688,57,CO,4,4,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-21,16.364958212442367,29.252303494049222,28.516703053803635,33.96380708078461,11.677649266923199,0.9753156566583117,49,CO,9,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-05,32.851091614120335,58.89396418832273,31.62514610649468,21.02395816221286,7.648305696300748,0.8578226998907988,59,PM10,6,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-18,30.06371336146273,53.58400144700038,49.358674229919046,15.831033903497332,8.743306200537994,0.17479341348542202,54,PM10,7,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-24,31.888584031844395,57.68421215277898,52.76459109495615,2.107696699753562,14.261380215702687,0.3661282978949588,58,PM10,9,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-24,33.447691205674516,54.77932129411363,49.236270252198935,8.293588390397279,4.2388283235413535,1.1070009539494041,56,PM2.5,9,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-08,18.429165273429025,35.45519924352148,49.84019797463648,18.54276441621712,9.497986092831145,0.6438622732628468,50,O3,8,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-18,37.723873817735466,67.17184979542529,43.570577619765416,32.46642788891613,13.877935051391844,1.1854563530219555,67,PM10,8,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-01,29.109026375687883,46.01899114334481,58.04586633584643,4.164970490381945,8.99798856291147,0.21794028119593822,58,O3,5,2,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-06,20.13062116489409,38.811398736553244,40.719425595150135,21.16765538110654,14.343690812447027,0.8153806055539904,41,CO,9,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-12,17.72086168429388,38.17180582775697,53.13352270952904,3.5997946707646853,10.275024730779968,0.5219764484803542,53,O3,6,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-27,17.022617668548733,39.058976614408465,29.676507065203413,19.3730111662561,7.169989361667623,0.6525569174063792,39,PM10,6,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-03,8.640292944428491,14.777119941220823,57.083932120474614,3.6002505392074293,2.8153738167403892,0.10119035425788879,57,O3,8,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-03,12.88841288675304,20.57515093700018,57.547569825428084,19.05248533716929,5.487797061953231,1.0103397631556867,58,O3,8,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-17,32.454338290295034,56.11578908042225,10.454945972816988,34.98483394951618,3.162099740811313,0.9268028564362635,56,PM10,8,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-11,32.78931307370901,62.39920697707733,55.282353627148495,19.71026308949339,12.177302287213273,0.9707770175220143,62,PM10,6,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-19,30.385780317156577,55.04013102723145,38.19092249591905,19.60451079601272,4.369400815056516,0.668921787933752,55,PM10,6,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-16,5.537882691245807,12.238002343735952,16.31349522728061,7.616985038935002,7.132060226236191,0.8258095511081117,41,CO,9,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-22,31.90629668886458,48.94026830034093,20.79240499405614,32.82959482123921,3.906090498060088,0.957134211064309,53,PM2.5,8,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-14,28.1011781198635,45.176803640729716,39.43021786712154,6.90833566101717,3.910115444419761,0.671850064901948,47,PM2.5,9,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-04,5.889747146277015,14.16297339615151,30.879538663675277,19.538221715874354,9.359186366676404,0.8564901008079038,43,CO,5,0,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-06-03,22.69412106650469,39.00251140542038,38.226517438268615,24.35110720973425,8.848607754717294,0.721495570026527,39,PM10,6,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-21,12.20563390274164,21.508143731423573,13.90028195886079,34.17587426201087,3.182918302915677,0.6804820331241496,43,NO2,6,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-19,12.032605540292716,28.14860372589476,26.78701859724913,29.829075795102774,5.465808670492319,0.7857651265087813,39,CO,8,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-19,10.859879638596803,32.42865100372793,14.00002074716958,25.04115828262925,11.215295982328822,0.8941783997997336,45,CO,4,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-06-10,18.501058092810673,33.76722494212889,35.66992203505228,16.019164132415092,12.458820004142977,1.1374171123064822,57,CO,6,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-25,13.81225499515198,21.711113961898512,33.95561809237535,34.503125963583926,5.976287010128695,1.138360920395729,57,CO,8,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-23,36.41210615236333,63.204402134493854,48.95887705233297,33.193376302910345,8.148434070389227,0.9500023395550746,63,PM10,7,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-02,13.533287706107828,22.326871429289955,23.13036842537103,8.039365105971818,6.549386332689452,0.29431410111813644,23,O3,6,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-27,24.142429816003425,35.825740464599235,43.776599734268956,26.767497185094907,1.5039603442787923,0.7859766971124473,44,O3,7,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-21,34.267288733869705,55.71076781441993,58.44059045216439,18.241732283866817,5.350363826376406,0.5966261865136316,58,O3,8,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-04,28.197440096053544,50.612174565895856,46.04709343279774,8.142099353442958,8.293827476096073,0.21549994581057214,51,PM10,7,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-10,19.494430460002455,31.59692540702116,22.39242785470868,32.24406586743552,13.502224748416038,1.035569813590484,52,CO,9,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-25,8.669826077730058,17.087993631812758,53.39066814369118,10.36144139385703,14.848960889887554,0.4274225027649007,53,O3,7,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-11,23.58903655535397,41.09307132989956,38.42030951364669,16.737502873951847,11.516539572588785,0.9492292523271433,47,CO,9,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-27,11.341852249548893,18.47793097510459,11.745510826756185,30.26423541011624,2.8001841036704818,0.22020508706766165,38,NO2,8,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-24,26.141005760148303,54.887668800741636,32.35865702480734,27.697664995572627,9.583248979492732,0.8210913781468917,55,PM10,9,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-12,31.913055328261684,55.29049031788516,42.33919336346977,23.638510454938807,5.111794888801735,1.0500268180373897,55,PM10,6,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-09,18.638891339688076,30.94509183074146,45.70403210972003,6.956188884976911,7.273654086330904,0.4211415532560189,46,O3,8,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-25,33.28207161835938,60.27249518016171,36.040849810741705,29.605186361139022,14.188672904515528,1.0761764790645927,60,PM10,6,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-10,21.140420815815244,32.32890902383777,18.310957534080742,21.458400389450922,4.297211947153748,0.7082919115142435,35,CO,4,5,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-01,21.767990911100693,42.47389520988811,33.01819100247446,24.276117057663125,8.883320722098953,0.20649041392940587,42,PM10,9,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-15,9.908495723595308,19.682673940234558,14.967144967691283,28.09188785557315,14.07470917390929,1.0740248736005118,54,CO,7,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-22,18.126686259337575,41.30249615677968,35.54254205234019,12.829418317086294,4.6300976891533505,0.45885801203830034,41,PM10,7,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-17,15.864048177472398,30.99145172058769,37.17533459324491,16.305865162848853,10.276445537668504,0.9312017419190981,47,CO,5,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-08-14,32.180239508267604,49.9285800691054,10.479731094406807,34.51773252595678,2.4469353427707783,1.1085376364623125,55,CO,8,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-18,8.113243280730824,13.762165317690783,45.27456196029591,20.805553307063686,5.3861388332315325,0.10510168239757288,45,O3,5,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-04-27,13.943264579629377,28.89919780791371,13.035322092916573,26.476639642713838,7.599032750374796,0.9784471203502566,49,CO,4,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-06-12,22.618135278489905,36.13197680213956,54.84896788448703,11.06503757556561,7.954724676227965,0.2265193623606941,55,O3,6,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-06,15.178547064861252,25.16968098169305,31.876470001270903,32.66042732242508,2.969908194588456,0.26887249074228425,41,NO2,9,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-24,35.598833986966625,62.42143559816465,25.370444524102105,33.049097089533774,6.004156641034669,1.193802756321466,62,PM10,6,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-13,29.537082178238723,50.16752639028192,59.375825992211446,5.359913709301662,11.804142371289467,0.45785146977722,59,O3,5,5,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-08-05,34.7189177229941,64.04737064278271,36.160233558705976,13.629168097544389,10.191176776611417,0.6259617897002181,64,PM10,8,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-02,37.250743595738946,66.31903241777303,31.617155876960762,28.17266789498528,2.60539700446079,0.7786081738363226,66,PM10,4,5,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-26,34.09036328895987,57.838945425843,19.530479174923837,31.39768474161153,13.553409102090573,1.1480382045474555,58,PM10,7,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-08,32.57314140316316,54.3959917304226,15.176966541895407,34.517364678733344,7.607852471178463,1.0640260733126221,54,PM10,6,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-20,34.87006235378335,62.932152059734165,45.415478893717314,34.25065491360233,7.209114102274967,1.1456998010075026,63,PM10,6,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-17,21.772909420133693,41.15606452762303,56.69362162110277,15.776064536602837,11.602682308141894,0.8199018735146896,57,O3,8,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-23,16.157493770584963,26.805945177654493,17.717079615532647,5.039379401874848,14.20242468778079,0.27307306370695605,27,PM2.5,7,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-11,18.023214287847622,32.254033772624574,40.92320652838246,25.12639636709736,12.750132254432694,0.46962263277658256,41,O3,9,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-15,18.743662779534986,36.31153000806725,29.44131647966661,32.58508689044051,11.860936642291225,1.0303968425647418,52,CO,8,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-23,29.374087813792272,56.40710553908606,38.33607577237035,6.735518843513306,9.188603831422016,0.42634676795741355,56,PM10,6,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-19,14.150213557385811,30.254140066815445,53.616827459368665,10.405980024819643,9.894687268142837,0.8991412936671658,54,O3,4,2,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-10,24.23431086575619,52.794072163561964,43.00316405374897,3.26120192150597,10.65080503938859,0.5864806510058445,53,PM10,7,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-23,34.64867921637755,62.813618105563634,33.93919262732698,10.026624936771606,6.03198066411975,0.5179918188646739,63,PM10,4,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-04-21,13.546548523295296,29.227678997421897,57.034943547516626,11.786614475745377,3.0734936676330005,0.42913123975328293,57,O3,4,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-20,34.06534622167294,57.98431015189505,35.54109882104157,23.433273561655792,4.29095276576669,1.0324179305560688,58,PM10,9,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-21,19.363445784922337,38.03954626617258,18.92571751101883,17.996125982399032,11.10360742140226,0.6300877554149399,38,PM10,7,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-17,36.5690393516044,63.96141925759544,43.17999697672241,30.896833996691253,2.807634931210733,0.4409318988315475,64,PM10,7,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-19,6.16062315019151,17.75540631946615,20.821317823905794,34.325281297572886,7.043503308482922,0.7917504059922362,43,NO2,5,5,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-09-02,35.90820309373868,65.68438550740308,59.03286109496273,24.820740457815134,13.921450365499489,0.9506137636550646,66,PM10,9,2,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-12,30.58194496267512,51.70132023176246,22.132196099227926,25.463016883139424,7.03120287951254,0.7809008821022068,52,PM10,5,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-27,29.73483422642846,56.31679387612701,36.87097350041381,32.31017568455681,3.971470982021426,0.8518663240071748,56,PM10,5,1,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-07-06,12.04922353505773,18.439965393150896,34.40665714920061,15.820113447353075,13.861214189798478,0.7250640203593195,36,CO,7,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-15,9.19769969338292,27.754358984168586,51.90396885360107,14.36028741180699,7.5280566465077845,0.17723108183175978,52,O3,5,3,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-08-03,16.065561323675702,36.10235284678547,58.04571542532324,23.748732644712913,7.360488596604983,0.1953408587449129,58,O3,8,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-25,22.904683278483123,33.115798582192156,43.72576213250866,16.017485340303608,5.383139441736444,0.1901460336267405,44,O3,8,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-08,27.671962714001356,46.720983506507295,17.06271340743132,3.067035261890512,4.9082255944430395,1.0925246230573873,55,CO,7,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-08,36.35675624189554,63.33817783161943,27.203874464277657,30.461750648978217,3.7854122813543976,1.0871255102440742,63,PM10,6,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-24,30.45831487365932,58.02755511494607,32.92248162946156,18.8788794455925,3.778659339613487,0.5215738874591461,58,PM10,8,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-07,17.954092567813774,35.46421304267294,50.25417541853413,6.096648104880403,13.770412436538479,0.33840875772023726,50,O3,7,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-04,20.71019526990224,34.216450340882886,10.457864453998948,33.86756150870771,11.867534481023359,1.017733867700337,51,CO,7,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-04,21.907985415911515,42.628487804741596,12.859411579886991,21.334940834289277,11.258895595350165,0.48809281352688827,43,PM10,8,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-08-22,24.925372669776483,37.948624623202384,45.99500308997673,16.848816682514034,1.808816260752271,0.931878206733186,47,CO,8,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-18,11.864000580314558,20.528413845193917,38.56124015006691,27.478253926290098,3.8596848255899996,0.5833867681605864,39,O3,7,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-24,26.643034911032785,50.82267776988475,38.41398841709902,14.56614181649976,3.8102139701560778,0.6838666281440565,51,PM10,9,6,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-23,8.822179176555307,14.000632924394873,44.92838894087546,23.6014021596053,1.1810107827049199,0.18733400607118011,45,O3,9,1,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-06-14,28.891149414823193,57.549042154445544,33.92052179078562,11.785492193068299,6.615048832603202,1.070820190728256,58,PM10,6,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-09-06,12.811143418630518,21.961288028790932,25.590101138224313,9.360228838213072,7.336632372495541,0.9889091164078432,49,CO,9,4,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-24,25.307201482641403,44.21556083486964,30.246126299060467,6.170345554144817,11.071346525184335,0.5821329794096565,44,PM10,5,5,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-06-16,18.56518897567281,46.98584772710835,36.323326201240775,8.062314556743583,5.296669816097935,0.8857255205646328,47,PM10,6,3,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-07-23,22.53312502146425,33.88773240859475,52.30047392905413,7.96873625611754,14.431489613308527,0.8145747536243724,52,O3,7,5,1,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-04-23,15.128925219723406,35.52512111505581,33.754522925021675,25.597504281821,11.297031443304315,0.40621121568640095,36,PM10,4,0,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-23,12.837745642822878,30.293345210996275,26.04577200544344,13.473498218813942,3.0778252430783994,0.6711162668969403,34,CO,5,0,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-24,37.33431761073708,64.41260893753446,40.91892259205409,33.69350568624777,9.477679386629879,1.1368861168292825,64,PM10,5,4,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-05-22,8.896970200553024,20.123795492239367,28.714977469744653,26.593405239952475,13.616331421952733,1.1669515346805122,58,CO,5,0,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-08-16,28.443245704549593,52.11211312854611,39.534015100285686,15.208662763424622,9.706205888476743,0.6058314701578792,52,PM10,8,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
2025-05-12,23.27424909774185,48.24380490737643,17.115951399980254,32.48975676135776,14.027486971937181,0.9611197854884486,48,PM10,5,2,0,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-04-10,4.575448721754057,9.996569364953253,53.387431971736405,6.5262361167643785,3.0914522259168375,0.12969766518221634,53,O3,4,6,1,0,0,0,1,0,multivariate_gaussian_copula_clean_air_v2
2025-08-09,31.190465790195226,57.23941076678399,31.243163164391817,18.25882040850483,5.761308423913844,0.5119482822065481,57,PM10,8,0,0,0,1,0,0,0,multivariate_gaussian_copula_clean_air_v2
