Date,pm2.5,pm10,O3,NO2,SO2,co,AQI,Dominant_Pollutant,Month,DayOfWeek,IsWeekend,season_Autumn,season_Monsoon,season_Spring,season_Summer,season_Winter,data_source
2025-09-17,9.787356257739095,39.32636698131096,24.35190665874564,29.460427872605482,8.104548272651707,0.10702445888851694,39,PM10,9,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-07,24.15439524311786,32.62971094652559,16.42243590465957,14.43094694556436,1.1270136651381495,1.0005473625498258,50,CO,6,5,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-04,23.48559683233997,57.37535694810981,15.125486399533962,13.28178147927664,9.856706503875273,1.1252309160610192,57,PM10,7,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-18,6.442134127786188,20.471041136190678,27.294152847647837,25.36967892529429,1.9429084205628038,0.7403875061939005,37,CO,5,2,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-08-01,35.375325021485544,69.57999409680744,47.913159796451126,33.972969224427814,11.495125644400947,0.24309486414369516,70,PM10,8,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-08-17,15.649967889383484,35.309263601523455,23.681333314083293,27.423444787657175,10.566135272491072,0.5904929770144232,35,PM10,8,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-22,7.678970308973883,38.30526354282086,51.99735823362359,19.391795174991447,12.562890721198553,0.42821187408899186,52,O3,9,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-08-20,8.72806455073761,39.76969422670639,55.47622554739092,33.78680956352435,1.4382323924652274,0.904397073671054,55,O3,8,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-08-17,18.313398326660593,31.539854397120692,21.49773029455431,34.47126238267433,6.730676088410602,1.0835091240470478,54,CO,8,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-21,27.460005713531864,43.5157960252447,19.27627578515606,30.523822244708022,7.6249386936818,1.165012770706194,58,CO,4,4,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-07-03,9.531689373800056,28.142498411958535,24.708398667173896,19.50169499303245,1.2500664946964712,0.9764776106504302,49,CO,7,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-16,10.676519488359556,29.539438211329376,22.376997780168757,2.0406505604920544,9.376581711713978,0.7680370930889382,38,CO,4,5,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-08-08,21.69740368269173,28.62367179494575,25.51809794617869,21.20505626317516,4.765907662091367,0.9773150107009069,49,CO,8,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-06,20.725549478889164,46.139248269668926,42.849192878224656,15.052987768038966,14.645797926189658,0.8940763907196284,46,PM10,4,0,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-09-20,36.68147150744704,63.410030751239404,38.54522509220821,26.722334090342343,3.0429090364920364,0.21307164494193226,63,PM10,9,5,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-13,16.456596435214223,44.730738509002904,54.12667429098,33.060837639668755,2.013827810048781,0.6876664265740895,54,O3,9,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-23,6.828825897580747,23.736524183628628,50.029334955454146,6.379619883420991,8.945571875661814,0.8584114660509922,50,O3,5,1,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-04-12,28.133876500758838,61.68037573141864,40.830229093123705,6.099258902025959,13.547098237590536,0.7542543011146295,62,PM10,4,1,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-07-06,35.35488845485908,61.777496418831916,14.005742319233757,28.45702674130313,5.752302695599285,0.9963076251211633,62,PM10,7,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-23,33.42271971864977,51.99226825419878,14.081499101529479,23.238063941485326,8.369637253105585,0.904748473930865,56,PM2.5,9,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-08-21,27.41059069144434,46.788958548732964,47.21395327974778,22.319486724094013,5.606244129405271,0.6172008519663315,47,O3,8,6,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-03,27.71347991803154,47.65935141162571,59.816695802837096,20.32699718094183,11.068824895811694,0.3513002154644286,60,O3,4,2,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-04-21,6.9349536238873615,24.032794457602314,52.02262031384667,9.278517122436668,6.857597041347137,0.3239361083764669,52,O3,4,5,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-05-19,30.17808651158709,57.45928214758652,59.38247818680289,16.04128003678649,5.843089895657481,0.5081426392830629,59,O3,5,0,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-09-10,24.832314708606162,42.99077728429388,55.035093200562926,25.933502793699503,7.81336517994584,1.0607655618898266,55,O3,9,6,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-26,39.71679938826421,53.23243524652356,51.79990318906047,13.851983978985638,6.373860126149148,0.6123940877222733,66,PM2.5,4,2,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-08-13,29.769698728555188,62.04067434852442,19.048847635474488,7.929542592717985,4.325606548934287,1.1685346034458035,62,PM10,8,5,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-27,19.737953997405754,27.659755774012318,43.13106395041602,15.36568636965061,9.300857597644946,0.7373563892778507,43,O3,9,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-23,15.237330041072095,32.20870842518543,39.935699005005375,30.313546379449292,1.1264256578137035,0.7472538966746659,40,O3,7,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-01,20.33642348981101,32.417937390204926,26.850158821564314,4.425392661890418,3.3766106712255706,0.6717513434116194,34,PM2.5,9,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-15,20.179618067694555,42.81614920100616,28.96792949612119,33.303250710097316,4.53538894905587,0.4951758227078701,43,PM10,6,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-20,27.89696299438498,47.1358892668794,53.41356402566293,29.857624815983506,12.279382141300744,0.7438898008364273,53,O3,7,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-21,13.710986014611626,20.423591697291073,16.10549570050134,19.528594424034058,14.112479692129462,0.14327789473536062,24,NO2,9,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-02,7.18800103203669,15.28726974575716,33.99485407960366,21.29413311460543,10.634910122132336,0.5371168873108411,34,O3,6,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-23,15.632703654530028,49.825636096640416,27.132674406045766,21.143703579950447,4.559144118564905,0.6739030512998344,50,PM10,9,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-08,5.079049235416406,19.316947483152134,58.49560230536352,25.25446517030934,3.8259483297212773,0.8407756766574089,58,O3,4,6,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-06-18,9.621898412518261,21.65873721256312,58.93156437002652,33.79044548307317,4.574291346198046,0.8277955854082614,59,O3,6,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-01,12.789302455205473,42.715618195456635,49.775518584820155,30.53209158651621,11.759271103333077,0.22442080098423034,50,O3,7,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-09,11.764305486317818,36.53086959329753,42.8922652301518,14.99752538658723,10.117261678580888,0.2172523333387898,43,O3,5,5,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-05-06,35.19179203099523,69.99190015175408,15.455481588287487,26.830116166313893,2.2667437340187107,0.41755415508370186,70,PM10,5,4,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-06-24,15.773193816276592,40.80099538318413,31.77916574064665,28.658916084061534,11.67199188687262,0.9775950137444978,49,CO,6,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-25,14.687293884170108,39.1595336480019,38.17194636742294,12.836580520207676,9.822922476608019,0.7708149860485639,39,PM10,6,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-02,25.473477099475176,46.84408375433938,18.422219257135982,16.66584194078965,1.2053387986476933,0.7457678784712659,47,PM10,9,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-12,20.685785576820606,37.079358982197505,11.282103290321784,30.490010435870232,8.267144991907053,0.627100065392704,38,NO2,5,0,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-09-12,9.36370681492701,30.1624207329958,37.470711921522664,10.120298740333942,7.673736650576228,0.5338018562001852,37,O3,9,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-11,38.398853054377646,43.945830534668495,54.90152744749935,8.46067352755702,1.1058802496939897,0.8122221855700632,64,PM2.5,4,3,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-08-14,17.682682321739392,28.59730611892571,40.867587870648705,17.813046571638797,3.7238165245942136,0.28296476851745633,41,O3,8,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-04,15.062438737346316,44.15321567232622,45.80753371115968,19.7923221302834,5.358307788184051,0.7713671616420101,46,O3,4,4,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-04-10,33.63426456144377,54.30869577692732,19.22925647685165,6.06634758768148,13.031821105928248,0.9797592049664237,56,PM2.5,4,1,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-06-23,37.03908961016958,54.77491236606044,36.32495970768905,4.872285765392736,12.420481009059932,0.5108606513422264,62,PM2.5,6,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-10,26.967467408558715,47.422722518570666,18.73867214136886,21.586772781063857,12.112413905327228,0.8112665047651461,47,PM10,4,4,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-07-10,36.4008324423284,52.00347382140994,51.13071592568392,9.816728446157908,11.927357213414066,0.4022866391029497,61,PM2.5,7,6,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-01,33.1430791276639,61.14276318367608,21.76177924009924,6.940230942579605,6.935227380786228,0.2682821809114189,61,PM10,7,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-14,11.802632803267922,19.674069468872773,37.3348706357035,2.780073339529101,9.987601006205724,0.7678034396976587,38,CO,5,0,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-05-07,26.752557496735065,33.50619591999168,43.7920622543688,6.678554986394362,4.843563556001755,0.7567516085852607,45,PM2.5,5,5,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-08-04,30.08260665035025,35.55723940331772,26.861356637771017,13.255970807649279,12.461898799669259,0.7635413512347093,50,PM2.5,8,5,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-17,7.0836969854715,38.909423225395045,27.749815291596864,8.331621715718516,5.527201869617291,0.3493220424496868,39,PM10,7,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-12,33.94707207705119,59.03515056107005,39.640599582671136,4.307742988411326,9.962355133594325,0.3982621801502032,59,PM10,6,5,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-20,15.676015112153522,30.666072503899457,37.889170868501246,24.093069521540276,14.917951057096346,0.8280231088343164,41,CO,5,6,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-05-25,6.165124333628268,28.034028809965562,20.046684432952823,33.601634388677546,3.4542411930072348,0.8590053799027322,43,CO,5,5,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-07-08,33.585031980439126,38.62213237322141,29.126314012200414,11.928152575657418,14.737309240820254,0.6223751978568404,56,PM2.5,7,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-08,4.720948813329681,31.836355563546974,14.646457218969497,27.363793558020777,4.411194024894133,0.8387142879743409,42,CO,9,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-18,31.189735137885087,40.02113964694213,11.808019026238107,29.260231798333436,11.948393227385402,0.879619167517274,52,PM2.5,4,6,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-09-26,16.30028206828915,32.727567833618764,51.26430541164484,13.428618363437117,4.346774650761718,0.6606966714268678,51,O3,9,6,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-15,25.621396000982223,46.09177883187716,52.571247887254785,32.33993511607577,7.957488760681624,1.191373816305644,60,CO,5,3,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-06-20,18.298435987451597,39.49041455024988,46.07110336643659,22.722351741496983,10.440253289726678,0.6857293118153687,46,O3,6,6,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-25,33.47446014667372,48.150299482066174,57.86614439472936,2.755496224211968,3.1530760953524353,0.3459758779459423,58,O3,5,1,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-09-20,24.7058806178785,44.086513822014055,54.913081364635296,12.35301380940517,9.489193222067257,0.2531178270792828,55,O3,9,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-04,22.092378752683928,39.052269585853324,11.29059534747435,6.8303417413542205,6.14548191208144,0.1749895403240429,39,PM10,4,6,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-08-06,6.87875419693487,35.18046311108565,53.805259629902125,6.027156720105036,9.320070507864846,1.1300940912720265,57,CO,8,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-25,4.011970220337618,9.542604508735334,38.222054533944124,21.88425440681454,6.1071750680234125,0.5251069252750618,38,O3,5,1,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-06-09,6.093896638197128,40.93988615329014,21.95900521079628,3.9067585128800992,10.730493204019744,1.182046817789755,59,CO,6,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-07,32.17705746678937,45.13867974243521,41.65948130067321,7.866290799091191,10.682652777970471,0.7798568417159045,54,PM2.5,4,4,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-09-03,11.948894672283009,22.16147254215184,49.60468168802716,23.638881194534658,12.87222239349162,0.8967492166443273,50,O3,9,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-27,17.239336631582425,34.663229207450236,10.55156322143236,29.30875055370685,11.270601327859628,0.9462353830054736,47,CO,5,5,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-08-26,19.068902378461672,47.77903445426611,40.94740965038608,21.210891582739084,10.533647581335423,0.3086643329921449,48,PM10,8,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-21,12.683252473583494,46.959465120885106,15.486809933875175,28.450724692138657,14.434073020494468,0.6366394483189987,47,PM10,7,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-20,34.39685497862617,42.33933240215351,46.86785386938998,18.11195752171868,3.1006813057157796,0.45714351957906596,57,PM2.5,6,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-02,34.944348339290045,51.71615998514428,42.93460731037218,33.5553322914153,2.8640300584933573,0.21236448262329188,58,PM2.5,4,0,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-06-02,19.75371246599411,32.39383112737565,33.0738732312367,29.748762121055446,1.53796888547255,1.0919381913489659,55,CO,6,6,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-08-01,17.90856075453936,36.41229372713215,54.12297202280499,9.489834914057017,13.451472825803819,0.5956816224027336,54,O3,8,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-05,19.957831147970257,26.39275575979342,50.10652790637938,3.2547209918360123,11.44690160474574,0.8249390876240488,50,O3,6,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-19,22.308854420112823,38.93671136459591,57.11576948365964,17.24424891014154,14.882237724183836,1.1678249534377372,58,CO,6,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-08,10.267936072027037,18.219805563428956,11.04724805154564,23.78998975014416,11.701217271104303,0.3915510711575044,30,NO2,7,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-09,31.69203332217281,55.43194038780072,40.75064840194333,14.604008108545564,3.8796216707377713,0.23352505997534706,55,PM10,9,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-13,38.553754650733445,57.90141348801116,33.716805495310695,31.561881713272104,5.511017048224797,0.23775692747610983,64,PM2.5,5,5,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-05-09,24.967215695460872,52.409411078346835,26.91337529972492,28.78840300697454,10.190700502641038,0.24090532100282003,52,PM10,5,6,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-08-19,17.39801285815048,35.36031934647636,22.034635591625246,16.500364659916922,9.581154154923357,1.1373834215191783,57,CO,8,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-18,35.9292964075337,60.30362078718988,52.3257169345139,11.434924044892284,12.423257145560642,1.0475069959997796,60,PM10,4,6,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-06-22,26.898547494273704,38.530448637885556,19.02972990876504,34.28711020041966,11.474686683705965,0.7135945480621768,45,PM2.5,6,5,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-15,39.4481106228823,72.56975261779587,46.29899549926478,3.424733281301385,3.3074074202121198,0.24490165080001808,73,PM10,6,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-23,22.210696946265845,52.431787786601845,35.418027345814,26.18245097728627,8.591320876885876,0.7493824595046501,52,PM10,9,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-05,28.799870873803265,59.99955834962749,33.077873720989494,22.997614681315188,11.655701518604213,0.27607879845003025,60,PM10,4,3,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-08-07,35.73222806830077,49.069290985766806,25.54644650037771,8.40047761983657,13.317430803187142,0.8233163440558253,60,PM2.5,8,5,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-12,26.139216652280766,51.77573994867822,52.402389556538594,14.383576846607989,8.541739342802547,0.6765750877987784,52,O3,5,5,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-09-05,30.846416178324358,41.92083298328148,17.444402516622233,33.61642484393955,6.151170518229183,0.45962477797188694,51,PM2.5,9,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-22,8.489706048810056,25.050982540230912,16.89114495796177,23.23105093708888,11.925596866061843,0.3389300074603316,29,NO2,9,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-14,29.04225327388505,34.13880118201341,14.649531991156607,22.44644813617474,5.976902146179004,0.9736170644047926,49,CO,7,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-19,30.042571562042305,38.16669229965093,34.32988311218766,9.439478930301897,10.841208173701474,0.15808435651538089,50,PM2.5,9,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-06,13.713545924615715,43.46502823001758,26.71191593480304,18.44243751469397,2.078815907880636,0.16440602216837713,43,PM10,9,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-20,11.55431181483074,41.308231844814195,46.77528032437688,19.169787038315583,6.228476346018428,0.23461443305769572,47,O3,4,1,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-09-20,6.251520168305264,35.29252764289083,18.674003713297864,27.29742129106423,11.270621620592374,0.42938786154107533,35,PM10,9,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-08-20,32.28345825088835,40.83354397858997,38.59361356135933,15.526861359977513,12.757231998898641,0.5222162471263484,54,PM2.5,8,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-13,17.04047589948238,32.075814561740344,23.65354049864062,2.864491381558138,1.3386846944789734,1.0148667480433506,51,CO,4,2,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-07-21,32.172949834648165,38.85703293713446,33.08664068061911,30.140024655898472,4.157578618960256,0.5146055812100091,54,PM2.5,7,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-04,20.494727922564135,39.983794085124785,34.82305761776499,6.404839089726145,2.1284211925997454,0.9007332376711416,45,CO,4,0,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-07-24,31.558464363679953,41.32570939376056,42.84775781335698,22.137429932762164,2.8949571518875974,0.9265125946319501,53,PM2.5,7,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-10,6.053969961445155,19.51958220224116,22.477309992475305,10.636287563284897,4.457703187007997,1.0968800385731403,55,CO,9,6,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-21,34.412419706296774,47.45659030916217,40.98497200997079,7.160599545313783,12.943254727651107,0.15115064508407206,57,PM2.5,6,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-16,23.167144561907815,40.50001263992901,43.189484308779456,13.462329766541808,13.597666839621814,0.12400573645303845,43,O3,7,6,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-03,37.72560863319131,44.29334501177202,59.064854524862334,15.820179529447326,4.642209073468717,0.9039030614788026,63,PM2.5,5,4,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-08-01,30.10560619184013,40.8413272357838,58.36780888941376,13.162682475967497,5.321782407224734,1.1417395865125952,58,O3,8,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-08-02,9.444885834457644,21.204393732994696,36.16954556871832,10.281899824229834,12.90862480977593,0.7173450671107773,36,O3,8,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-10,18.543203547755738,39.819577649618424,21.307352579497035,28.126099618960605,8.683741194080822,0.7741901769481441,40,PM10,5,0,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-08-22,9.967883445877927,43.33882785588639,30.588277079225424,30.049187258861842,10.366312722607516,0.6085251171006678,43,PM10,8,6,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-21,14.461152153028783,43.070256200558774,49.699485818400305,5.693885591710501,5.9836272331279385,1.1758679997708814,59,CO,4,6,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-09-14,9.929428723562651,24.835880669707578,53.89150390760204,26.972799687724955,8.271402033055123,0.32536940156578376,54,O3,9,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-08,12.596663609735414,31.13384393516506,13.260229563024602,34.50465865264888,11.808174668339865,0.1298841633481158,43,NO2,9,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-05,14.167512352714422,30.88936332112282,29.869069524265825,28.345358211402832,6.2070573508361075,0.596866501154851,35,NO2,6,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-08-09,38.72115954042922,49.83415331425989,38.87966829405788,19.269877829426463,5.019931413184057,0.9721398609372232,65,PM2.5,8,6,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-03,18.254937015848377,50.70763906805967,49.66306752191272,19.58995261912262,3.211367519694872,0.8654890299856826,51,PM10,6,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-05,36.29870827472628,46.364334475056864,28.184656237807012,18.732686427559553,9.373576811166252,0.13672196196501935,60,PM2.5,7,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-13,19.851643061260564,43.310583813354626,35.260338678831914,4.754314804649649,13.353829157702743,0.9839638889856885,49,CO,4,6,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-06-25,39.42797148531392,64.46557144942273,31.37448439603076,22.94415201738007,3.32336853414099,1.0701205341351083,66,PM2.5,6,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-09,7.349097512560979,13.23002228563275,58.67286949880866,29.15762872530904,3.936541267571539,0.5169298388410071,59,O3,7,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-21,33.48628649901962,54.710099148585954,51.08184488552358,25.43801235456928,5.400901584572478,0.618284688826096,56,PM2.5,7,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-05-01,13.155591322419403,42.733244468563235,15.647160420558677,31.034123160405944,8.3560887756397,0.3687739348651128,43,PM10,5,5,1,0,0,0,1,0,synthetic_clean_air_cpcb
2025-09-05,12.63546805921401,21.894627752043824,42.557379244083705,13.482066582211498,7.304913704675777,0.923708970659637,46,CO,9,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-15,33.023051716136465,63.33517150833819,15.31718631278873,10.381170860876816,1.4356183988430076,0.9132242086812504,63,PM10,6,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-25,10.295731738334538,40.96784950550813,42.144095502935386,9.496925381775991,12.718575753401161,0.4072036972998514,42,O3,7,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-17,11.759075276487946,27.570409874398372,47.96243665304214,4.2606784186903255,11.684174077624451,0.5491369770353962,48,O3,7,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-02,31.578331955270894,60.23175225286985,43.5366155952917,23.944501814707845,4.644016005924042,1.0979145337764127,60,PM10,6,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-20,20.093999577031315,38.90474771308911,58.840016425532966,30.53059911424811,8.653075082629039,0.5184406038674506,59,O3,9,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-03,4.6480032020277395,22.29132444940516,45.38441631653094,2.896775530997857,14.527407749895175,0.24019935536515585,45,O3,9,2,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-19,31.14262852948422,60.28983183472738,25.237554769306666,2.5942163348149982,14.479344999036364,0.8993380912773554,60,PM10,4,3,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-04-25,35.4191382243806,43.796549936738714,22.09469141294195,25.22163725620626,8.569778673028745,0.2061879172149849,59,PM2.5,4,3,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-07-09,33.68325309113315,40.91047928078475,13.224563562458377,9.469599313269036,11.223446059262043,0.7586891260218405,56,PM2.5,7,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-03,15.894688139527858,31.1068634400148,51.90760917759622,34.637935825555736,9.766466402303935,0.6844481726248649,52,O3,9,3,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-21,13.63996031758003,42.31478571524197,21.011265068865754,20.920528405962195,10.223550981960987,0.37753797482334717,42,PM10,7,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-08-15,7.378862253640824,39.6676668367386,38.58861760241611,24.083608676956587,12.610015190434577,1.0668767903104939,53,CO,8,6,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-19,6.959454293624139,39.27975167667832,18.2412337673381,17.32629679544291,2.9253328474382156,0.4748972697688312,39,PM10,9,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-07-03,20.028860042252376,48.69292795941316,21.709222340774282,23.1069835188635,10.469969072737491,0.24486278231924236,49,PM10,7,4,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-25,27.48007334363701,60.99600492122311,41.70520156881656,21.821485196095743,11.410314826471836,0.6568926654447229,61,PM10,9,5,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-13,4.105157174369032,10.298136124026119,33.48208873403545,21.934365343350233,13.703322305979858,0.36274232644212034,33,O3,4,4,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-09-14,21.353478092034972,32.23640947418676,35.828631422298955,22.155742345500354,4.9295650172236405,0.32769183628226944,36,O3,9,0,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-09-11,5.781886725771998,35.78139886996237,31.926924426871775,29.84951221618689,4.988712301433452,0.6091371505174357,37,NO2,9,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
2025-06-23,5.597959798150759,18.932621981602793,36.57997323022154,28.950511789873698,4.983872224680566,1.0000273356230722,50,CO,6,6,1,0,1,0,0,0,synthetic_clean_air_cpcb
2025-04-19,35.47201088866633,55.27840829886989,23.736576275975978,25.17453927904492,14.899435745986985,0.24463803188777977,59,PM2.5,4,3,0,0,0,0,1,0,synthetic_clean_air_cpcb
2025-07-05,18.796758709559647,51.0250887862563,51.189519211064734,25.563077267406264,9.510672997269852,0.4403099896490602,51,O3,7,1,0,0,1,0,0,0,synthetic_clean_air_cpcb
